CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.7.1_2.4.6,PS_Conv_Strtol,V
CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.7.2_2.4.7,PS_Conv_Strtol,V
CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.8.0_2.4.8,PS_Conv_Strtol,V
CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.8.1_2.4.9,PS_Conv_Strtol,P
CVE-2012-1140,libfreetype.so.6.8.1_2.4.9,libfreetype.so.6.8.0_2.4.8,libfreetype.so.6.9.0_2.4.10,PS_Conv_Strtol,P
CVE-2014-9659,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.10.1_2.4.12,cf2_interpT2CharString,NA too much diff
CVE-2014-9659,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.11.2_2.5.3,cf2_interpT2CharString,V
CVE-2014-9659,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.11.3_2.5.4,cf2_interpT2CharString,P
CVE-2014-9659,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.11.4_2.5.5,cf2_interpT2CharString,P
CVE-2014-9659,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.12.6_2.7.0,cf2_interpT2CharString,NA too much diff
CVE-2014-9659,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.13.0_2.7.1,cf2_interpT2CharString,NA too much diff
CVE-2014-9659,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.14.0_2.8.0,cf2_interpT2CharString,NA too much diff
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.5.0_2.4.0,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.5.1_2.4.1,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.6.0_2.4.2,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.6.1_2.4.3,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.6.2_2.4.4,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.7.0_2.4.5,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.7.1_2.4.6,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.7.2_2.4.7,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.8.0_2.4.8,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.8.1_2.4.9,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.9.0_2.4.10,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.10.0_2.4.11,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.10.1_2.4.12,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.11.2_2.5.3,tt_cmap14_validate,V
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.11.3_2.5.4,tt_cmap14_validate,P
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.11.4_2.5.5,tt_cmap14_validate,P
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.12.6_2.7.0,tt_cmap14_validate,NA too much diff
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.13.0_2.7.1,tt_cmap14_validate,NA too much diff
CVE-2014-9667,libfreetype.so.6.11.3_2.5.4,libfreetype.so.6.11.2_2.5.3,libfreetype.so.6.14.0_2.8.0,tt_cmap14_validate,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.5.0_2.4.0,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.5.1_2.4.1,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.6.0_2.4.2,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.6.1_2.4.3,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.6.2_2.4.4,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.7.0_2.4.5,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.7.1_2.4.6,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.7.2_2.4.7,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.8.0_2.4.8,t1_decoder_parse_charstrings,NA too much diff
CVE-2017-8105,libfreetype.so.6.13.0_2.7.1,libfreetype.so.6.12.6_2.7.0,libfreetype.so.6.8.1_2.4.9,t1_decoder_parse_charstrings,NA too much diff
